2024-06-07 16:33:47,147 INFO    StreamThr :2009219 [internal.py:wandb_internal():86] W&B internal server running at pid: 2009219, started at: 2024-06-07 16:33:47.146296
2024-06-07 16:33:47,925 DEBUG   HandlerThread:2009219 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-102-generic-x86_64-with-glibc2.31', 'python': '3.11.5', 'heartbeatAt': '2024-06-07T07:33:47.913838', 'startedAt': '2024-06-07T07:33:47.139792', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/client_main.py', 'codePathLocal': 'client_main.py', 'codePath': 'client_main.py', 'git': {'remote': 'https://github.com/SongInseo01/FedOps-ADMET2.git', 'commit': 'a711b113740b5191e3c962e57d43233aa57ca1fb'}, 'email': 'z8086486@gachon.ac.kr', 'root': '/home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2', 'host': 'ccl-y-server', 'username': 'ccl', 'executable': '/home/ccl/anaconda3/envs/isenv/bin/python', 'cpu_count': 18, 'cpu_count_logical': 36, 'cpu_freq': {'current': 3.0429166666666667, 'min': 1200.0, 'max': 4633.333333333333}, 'cpu_freq_per_core': [{'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 4.151, 'min': 1200.0, 'max': 4800.0}, {'current': 1.3, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 4.152, 'min': 1200.0, 'max': 4800.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 2.978, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4800.0}, {'current': 3.0, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4800.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4700.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}, {'current': 3.0, 'min': 1200.0, 'max': 4600.0}], 'disk': {'/': {'total': 1832.2072448730469, 'used': 482.3714179992676}}, 'gpu': 'NVIDIA GeForce RTX 3070 Ti', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070 Ti', 'memory_total': 8589934592}, {'name': 'NVIDIA GeForce RTX 3070 Ti', 'memory_total': 8589934592}], 'memory': {'total': 125.4723892211914}}
2024-06-07 16:33:47,925 INFO    HandlerThread:2009219 [system_monitor.py:probe():224] Finished collecting system info
2024-06-07 16:33:47,925 INFO    HandlerThread:2009219 [system_monitor.py:probe():227] Publishing system info
2024-06-07 16:33:47,925 DEBUG   HandlerThread:2009219 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-06-07 16:33:47,926 DEBUG   HandlerThread:2009219 [system_info.py:_save_pip():68] Saving pip packages done
2024-06-07 16:33:47,926 DEBUG   HandlerThread:2009219 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-06-07 16:33:48,693 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/conda-environment.yaml
2024-06-07 16:33:48,694 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/requirements.txt
2024-06-07 16:33:58,652 DEBUG   HandlerThread:2009219 [system_info.py:_save_conda():87] Saving conda packages done
2024-06-07 16:33:58,653 INFO    HandlerThread:2009219 [system_monitor.py:probe():229] Finished publishing system info
2024-06-07 16:33:58,657 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:33:58,657 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: keepalive
2024-06-07 16:33:58,658 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:33:58,658 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: keepalive
2024-06-07 16:33:58,658 DEBUG   SenderThread:2009219 [sender.py:send():380] send: files
2024-06-07 16:33:58,658 INFO    SenderThread:2009219 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-06-07 16:33:58,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:33:58,671 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:33:58,674 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:33:58,695 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/conda-environment.yaml
2024-06-07 16:33:58,695 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/wandb-metadata.json
2024-06-07 16:33:59,059 DEBUG   SenderThread:2009219 [sender.py:send():380] send: telemetry
2024-06-07 16:33:59,060 DEBUG   SenderThread:2009219 [sender.py:send():380] send: config
2024-06-07 16:33:59,385 INFO    wandb-upload_0:2009219 [upload_job.py:push():131] Uploaded file /tmp/tmpf47gsni3wandb/10alut1x-wandb-metadata.json
2024-06-07 16:33:59,389 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: partial_history
2024-06-07 16:33:59,432 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: partial_history
2024-06-07 16:33:59,432 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: partial_history
2024-06-07 16:33:59,432 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: partial_history
2024-06-07 16:33:59,433 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: partial_history
2024-06-07 16:33:59,695 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:01,696 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:03,697 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:03,782 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:07,698 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:09,199 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:13,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:34:13,672 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:34:13,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:34:13,701 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:14,897 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:19,703 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:20,246 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:20,703 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/config.yaml
2024-06-07 16:34:25,762 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:27,706 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:28,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:34:28,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:34:28,672 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:34:31,013 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:33,708 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:36,283 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:39,710 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:41,803 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:43,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:34:43,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:34:43,672 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:34:45,713 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:47,323 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:47,851 DEBUG   SystemMonitor:2009219 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-06-07 16:34:47,853 DEBUG   SenderThread:2009219 [sender.py:send():380] send: stats
2024-06-07 16:34:52,845 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:53,716 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:34:58,365 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:34:58,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:34:58,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:34:58,675 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:34:59,720 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:03,883 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:35:05,722 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:07,723 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:09,663 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:35:13,671 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:35:13,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:35:13,672 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:35:14,995 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:35:15,726 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:17,854 DEBUG   SenderThread:2009219 [sender.py:send():380] send: stats
2024-06-07 16:35:20,703 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:35:21,729 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:25,704 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
2024-06-07 16:35:27,731 INFO    Thread-12 :2009219 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ccl/Desktop/isfolder/issrc/fedops/FedOps-ADMET2/wandb/run-20240607_163347-9yw1zvut/files/output.log
2024-06-07 16:35:28,672 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: stop_status
2024-06-07 16:35:28,672 DEBUG   SenderThread:2009219 [sender.py:send_request():407] send_request: stop_status
2024-06-07 16:35:28,673 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: internal_messages
2024-06-07 16:35:31,000 DEBUG   HandlerThread:2009219 [handler.py:handle_request():146] handle_request: status_report
